window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,EWMFast,EWMSlow,SeasonalOffset,SeasonalDrift,DampedTrend,MeanRevert,MeanRevertSlow,SeasonalEWM,SeasonalTrend,EWMTrend,ZeroPred,Persistence,HAR_EWM
17,0.08383655548,0.3388490975,4.096530914,5.306432724,4.60133791,3.992978334,2.688541174,8.538739204,6.809626102,3.540693998,4.243109226,3.442191362,4.917316914,4.660518646,4.333490372,1.325083375,2.886212349,4.541051388
18,0.09367638826,0.3454542458,4.035661221,5.339150906,4.719341755,3.924715996,3.44436264,6.515609264,5.909946442,3.583133459,4.342345715,3.573003769,4.995887756,4.644417763,4.361219883,1.336540222,3.037358522,4.546564579
19,0.1145652831,0.3377308846,3.644386053,5.380124569,4.726185799,3.846221924,3.53105855,6.120290756,5.743147373,3.287739038,4.332952976,3.454013109,5.020170212,4.451115131,4.157343388,1.353235245,2.852039337,4.551589489
20,0.0978763327,0.3224078119,3.130151033,5.406238079,4.742630005,3.72467804,3.86523366,4.956540585,5.178471088,2.87247467,4.26940012,3.24020195,5.041478634,4.172830105,3.88177371,1.363340855,2.553141832,4.529399395
21,0.0935933888,0.3094629049,2.812351227,5.429021358,4.622340679,3.595769167,3.309245348,6.124083042,5.77046442,2.631674767,4.239900112,3.131709099,4.990828037,3.996157885,3.648688555,1.373206496,2.403740883,4.499332428
22,0.1171092764,0.2978078723,2.200668335,5.453996181,4.598175049,3.433090925,3.463006258,5.147300243,5.299351215,2.116955996,4.137483597,2.83309269,4.990341663,3.626253128,3.271856308,1.389471412,2.009150267,4.460516453
23,0.09306001663,0.2844814658,1.89139235,5.467936039,4.516304493,3.259659529,3.350397825,5.210344791,5.338240147,1.883464813,4.101248741,2.725602865,4.954145432,3.427638292,3.043634415,1.398499131,1.87293148,4.401695251
24,0.1056868359,0.2825948,1.394868851,5.492425919,4.527574539,3.073726654,3.858009338,3.620082855,4.498621464,1.454672813,4.004812717,2.455864668,4.970312119,3.077991724,2.706907988,1.421734214,1.536952138,4.349537849
25,0.134554565,0.2716862261,1.933347702,5.514698505,4.473712921,3.002995253,3.747859955,4.950341702,5.228161812,2.060385704,4.273959637,3.03160882,4.952092171,3.478728533,3.060759306,1.434289336,2.240316153,4.319391727
26,0.1283352375,0.2558488846,1.582212329,5.534005642,4.431134701,2.908733368,3.791184187,4.528073788,5.016631603,1.752783895,4.204279423,2.846042871,4.937929153,3.241586685,2.811483622,1.447408319,2.003170967,4.278631687
27,0.139009282,0.2656033039,1.921386242,5.551151276,4.423838615,2.883366823,3.990965605,4.880203724,5.209590435,2.16155839,4.396927357,3.257968187,4.941794872,3.488604307,3.03481555,1.453512311,2.522524118,4.25139761
28,0.1557197124,0.2394052893,1.422477841,5.574264526,4.443442822,2.816566229,4.447926044,3.445725679,4.437053204,1.675067306,4.251769543,2.905398607,4.961602211,3.142289877,2.706441879,1.469906688,2.071525574,4.221157074
29,0.1575009674,0.223247841,1.218775272,5.583492756,4.388664722,2.727993011,4.480777264,3.208655596,4.30238533,1.487058997,4.1899333,2.782538176,4.935311794,2.988578796,2.536017895,1.478561878,1.926571965,4.170638561
30,0.1371424198,0.208162412,0.948214829,5.598635197,4.378391266,2.627335548,4.855257034,2.385358572,3.794749022,1.215494514,4.093989849,2.574882507,4.934499264,2.766390562,2.318038702,1.496825814,1.678476691,4.124809742
31,0.1166230813,0.2031886131,0.9814392924,5.600647449,4.245719433,2.542699099,4.303014278,3.335249186,4.38495779,1.277188778,4.12436533,2.672226667,4.863171577,2.797444582,2.294899702,1.503704071,1.805762291,4.067334652
32,0.1004195809,0.1908391565,0.8185359836,5.612354279,4.217195988,2.459311724,4.538216591,2.801972389,4.06870079,1.112819672,4.067183971,2.558040619,4.851141453,2.652382851,2.144325972,1.517927766,1.673820972,4.017686844
33,0.1257683188,0.18030864,0.6968460679,5.619937897,4.155982971,2.371505737,4.546980858,2.660137415,3.983133078,0.9846927524,4.014760971,2.46686554,4.819411755,2.533015013,2.007877111,1.531613946,1.573601365,3.96323204
34,0.1095152795,0.1530810446,0.3990097046,5.614397049,4.086166382,2.219788551,4.762946606,1.812816262,3.402065516,0.5996861458,3.780371428,2.044828415,4.775900364,2.168099642,1.650977731,1.539536119,1.115931511,3.8742764
35,0.08979520947,0.1398130059,0.2593806982,5.60336113,3.982260466,2.043637991,4.774908066,1.435974717,3.099525452,0.3742852509,3.601544619,1.750089645,4.710178375,1.896505356,1.375187874,1.55154407,0.8242980838,3.776078939
36,0.0794307217,0.1262989342,0.249616906,5.587368011,3.918702841,1.880450845,5.222313404,1.04475677,2.725903273,0.3286107481,3.541258097,1.697766304,4.663973331,1.821035743,1.28631103,1.557418823,0.788151443,3.669113874
37,0.09487557411,0.117998004,0.2694151103,5.567975521,3.740941286,1.75453341,4.522330761,1.662583947,3.262243271,0.344203949,3.534944296,1.74641645,4.554431438,1.830461621,1.242289186,1.566082597,0.8504549861,3.575780153
38,0.103756696,0.1488661617,0.4385820925,5.572287083,3.75288415,1.728276134,5.125717163,1.661843896,3.264029264,0.6500464082,3.790788651,2.255676508,4.560147762,2.153501272,1.51799202,1.580879569,1.399732232,3.528020144
39,0.09915077686,0.133163318,0.3706472218,5.560689449,3.649214506,1.67338562,4.846682072,1.714686036,3.298770905,0.5048225522,3.659358978,2.059988976,4.495406628,2.003564119,1.352664113,1.589119911,1.199255824,3.460861444
40,0.08505088091,0.1081621647,0.3126810491,5.547086716,3.574684381,1.580286026,4.961196423,1.263858557,2.912388563,0.3038151562,3.450891495,1.727036834,4.444355488,1.754574776,1.115101099,1.599569798,0.8650777936,3.379853487
41,0.09390214086,0.1533529013,0.4144149721,5.545375824,3.515417337,1.564488053,4.88519907,1.768121123,3.331663847,0.5329814553,3.660492182,2.15033412,4.408292294,2.015038729,1.312444329,1.615173936,1.322006226,3.335437059
42,0.1152562797,0.1274151653,0.3733204603,5.534533024,3.48707962,1.509659171,5.301444054,1.15570724,2.800167084,0.3611768782,3.480947495,1.868952394,4.384554386,1.818900704,1.133547783,1.62590611,1.032367229,3.269794703
43,0.07046344876,0.104467392,0.3963658512,5.511766911,3.358497381,1.421154022,4.878579617,1.179161072,2.809335709,0.2269875258,3.275836229,1.566059709,4.299091816,1.612371087,0.9272111058,1.637883782,0.7421744466,3.190659761
44,0.09464675188,0.11835704,0.4283655584,5.498649597,3.323204756,1.359609962,5.242716312,1.019326329,2.631367683,0.2536237538,3.294222832,1.644586563,4.26973772,1.648145318,0.941996038,1.652689338,0.8293678761,3.124085188
45,0.06300561875,0.0930749476,0.5502821803,5.46665144,3.177747011,1.254215956,4.825212479,1.024456143,2.608388186,0.1765484959,3.061417341,1.329690099,4.170154095,1.454573989,0.7508702874,1.655547142,0.5525342822,3.024493456
46,0.08116101474,0.08894554526,0.6588191986,5.439575672,3.108570099,1.155200601,5.132996082,0.8465182185,2.332587004,0.1771150678,2.966561556,1.241529822,4.114712238,1.400362015,0.6890437603,1.660815597,0.4904365242,2.928253889
47,0.0592633374,0.07305786759,1.061496377,5.39523077,2.947076082,1.011187196,4.716834545,0.7970995903,2.17404151,0.2534107268,2.660920858,0.8430452347,3.997021914,1.153563142,0.4785462916,1.668029189,0.2072571665,2.811178446
48,0.05577692017,0.07391079515,1.365612388,5.353026867,2.864673615,0.8702456355,5.16995573,0.7921888232,1.799500823,0.3567931652,2.524961948,0.7110037208,3.923974276,1.075458884,0.4105078876,1.674017787,0.1433794051,2.688295364
49,0.08003703505,0.07524134219,1.245212913,5.307197571,2.771570206,0.7800208926,5.337881565,0.8229638934,1.845572472,0.2881247401,2.588150978,0.8622497916,3.845044374,1.173870683,0.4579238892,1.679250121,0.2360374928,2.584000111
50,0.07680520415,0.08400973678,1.234654903,5.260438919,2.658302546,0.7167989612,5.152919769,0.8505869508,1.977457047,0.2752767503,2.59300828,0.9379405975,3.755011559,1.228489399,0.4753244221,1.68463552,0.2987686396,2.491497278
51,0.07450085133,0.07715147734,2.226828337,5.195541859,2.509454966,0.5880250335,5.070467472,1.096396565,1.572559834,0.7118409276,2.178109407,0.4597554505,3.633073568,0.9957860112,0.3295221627,1.678835869,0.08093044907,2.352173805
52,0.07692173123,0.1216613874,1.210921645,5.160914898,2.444284678,0.5800074339,5.067945004,0.9470017552,2.131834269,0.2639507353,2.628051758,1.138434172,3.577009201,1.352385879,0.5182171464,1.689558506,0.4854236841,2.291136503
53,0.06880518049,0.110706605,1.423079848,5.119238853,2.36174655,0.5569733977,5.018903255,0.9675993919,2.038844824,0.3130523264,2.489869833,0.9995629787,3.507950544,1.310449123,0.4803722799,1.691704869,0.3850841522,2.215502739
54,0.05824424699,0.07384791225,2.120022058,5.063407421,2.251739502,0.4920276403,4.906405926,1.08223474,1.758758545,0.5732709169,2.162165403,0.6053108573,3.413950682,1.149931431,0.3866010606,1.693575025,0.1345573813,2.11738348
55,0.06635248661,0.06935567409,2.7185781,4.999812603,2.184261084,0.4132141173,5.484396458,1.645888448,1.417368889,0.8518101573,1.961397648,0.4211119711,3.340387583,1.099834323,0.3723341525,1.691257596,0.07837150246,2.005380869
56,0.08594846725,0.07228784263,3.286502838,4.912711143,2.022311926,0.3318179846,5.010846615,1.703612685,1.435674787,1.142647862,1.789281249,0.2973034084,3.200277328,1.083322048,0.3854044378,1.68428421,0.08111056685,1.883525014
57,0.06229014695,0.0669368431,3.15073204,4.842363358,1.90568018,0.279430598,4.924559116,1.641612887,1.514410853,1.019233823,1.793925881,0.3593971729,3.095294714,1.147265315,0.4055416584,1.675665855,0.07677459717,1.775014877
58,0.06943000108,0.06551853567,3.45639205,4.773101807,1.811700344,0.2352312356,5.147562981,2.054115534,1.441273093,1.153447509,1.692415118,0.3140915036,3.004865408,1.189171314,0.441287756,1.662469506,0.08117509633,1.665467739
59,0.08559843153,0.07395490259,4.34350729,4.678806305,1.662038326,0.1832981557,4.684610367,2.249112368,1.423616886,1.650562286,1.488789916,0.1748049259,2.866704941,1.194450617,0.5085746646,1.653767228,0.1378412396,1.551645637
60,0.0928350389,0.1029882133,5.530749798,4.583779812,1.538928628,0.1295092404,4.829654694,3.259643793,1.334578872,2.357460737,1.291034818,0.08727202564,2.742312431,1.258729219,0.6388185024,1.633919239,0.3156156838,1.418459296
61,0.1478294879,0.06467732042,4.053128719,4.503021717,1.456272483,0.1168051586,4.788074017,2.336289167,1.464141369,1.369801521,1.489186168,0.2627181113,2.65200448,1.273149252,0.5217942595,1.635245919,0.08125463128,1.3409096
62,0.09924694151,0.08621183038,5.5896492,4.400745869,1.336268783,0.09225598723,4.611690521,3.224618912,1.377699852,2.288935423,1.224648118,0.09697515517,2.526390076,1.325851798,0.6903576851,1.623478889,0.2518174946,1.233980298
63,0.07838915288,0.06986993551,5.351063251,4.309230328,1.217632055,0.08122432232,4.263757229,2.773429155,1.449225903,2.076512575,1.220189214,0.1206413582,2.407509565,1.360285401,0.6941768527,1.609025002,0.1760529727,1.138481021
64,0.08078750968,0.06505512446,4.435438633,4.240190983,1.172812939,0.08064936101,4.637232304,2.715821028,1.488776207,1.469157815,1.327033401,0.2482080013,2.347832203,1.38452208,0.6155071855,1.60020864,0.07841502875,1.070380807
65,0.08157745749,0.0603463538,5.045073509,4.150902271,1.089421391,0.07841860503,4.474277973,3.057510376,1.47723484,1.806496024,1.189287543,0.164472729,2.254158735,1.430008054,0.7046834826,1.590554595,0.1059376299,0.9981171489
66,0.1160660163,0.09791859239,7.17276144,4.040589809,0.9715600014,0.07659167796,4.229932785,4.36004591,1.476271272,3.144061327,0.9167001843,0.06090042368,2.125466585,1.600667357,1.028142333,1.565654278,0.4601417482,0.894865334
67,0.08483663946,0.05744208023,5.225363255,3.958799362,0.9146268964,0.0782263577,4.274831295,3.216057539,1.51265049,1.835025668,1.089876294,0.1593786478,2.052132368,1.504801393,0.7744102478,1.557549477,0.09514803439,0.8359681964
68,0.08998146653,0.05480877683,5.784650326,3.868392944,0.8401592374,0.08213431388,4.089077473,3.500683546,1.522410393,2.152732849,0.9781250954,0.1073387638,1.963151097,1.56856823,0.8785333633,1.544752479,0.1406959146,0.7722395062
69,0.08834370971,0.1111424938,8.383978844,3.755358934,0.7379329801,0.09858288616,3.962649584,5.380989075,1.60120523,3.833965302,0.7231251597,0.08143696189,1.842018008,1.842637897,1.331020832,1.513863683,0.6654058099,0.6763090491
70,0.07675155997,0.06826154888,7.541484833,3.651716232,0.6702516079,0.1156705245,4.070744038,5.188483238,1.616231799,3.196971178,0.7426331639,0.05476258323,1.749654412,1.793298721,1.218354583,1.49218142,0.3975577652,0.6034252048
71,0.07600850612,0.05132123828,5.824718475,3.562625647,0.6123914719,0.1156250015,3.780370951,3.633054733,1.574607015,2.064496756,0.8571710587,0.1124624088,1.673040032,1.661695957,0.964182198,1.482230306,0.09974666685,0.5601510406
72,0.074760288,0.05503380299,7.347848892,3.463029146,0.5541111231,0.1308092624,3.777744293,4.949728012,1.638516307,3.013064384,0.6824905276,0.05118222535,1.589215875,1.832805157,1.248061657,1.464093208,0.3163991868,0.5020681024
73,0.08523929119,0.1284526438,9.779219627,3.339125872,0.4677821696,0.1728771776,3.646288157,6.901729584,1.835217953,4.63990736,0.5295398235,0.1567291468,1.472519994,2.168055296,1.745299339,1.42808044,0.9285352826,0.4214728177
74,0.0843668282,0.09324234724,9.317154884,3.227390528,0.3991228044,0.2161625177,3.609047651,6.815172672,1.865313172,4.25480938,0.5100778937,0.1154228821,1.374985337,2.156674623,1.705564976,1.39264679,0.7347692847,0.3544828892
75,0.07312134653,0.04203096032,7.484461308,3.131598711,0.3523824513,0.2291810066,3.464327574,5.341264248,1.744932771,2.980768204,0.5572285056,0.04386105016,1.302350521,1.958918929,1.391466498,1.369952559,0.2668274939,0.3136431873
76,0.08878180385,0.04170322418,7.336925507,3.040525436,0.3190602064,0.2383636683,3.523786783,5.661049366,1.802124143,2.871049166,0.5277314782,0.04272674397,1.242329955,1.97667253,1.395943046,1.348219037,0.2340248972,0.2786362469
77,0.05222625658,0.04669481888,6.889093876,2.954376936,0.2832712829,0.2431656569,3.254056692,5.059123516,1.773446083,2.581659317,0.5159952641,0.04792724177,1.1829772,1.961071849,1.355664134,1.327280879,0.1662839502,0.2525042295
78,0.07756281644,0.06464163214,6.201722622,2.875491858,0.267249316,0.2276566178,3.353139877,4.97606039,1.781262398,2.159564734,0.529127419,0.07071507722,1.142781138,1.899053216,1.241861224,1.31374836,0.0919707194,0.2335447222
79,0.06635329127,0.08190276474,5.86683321,2.794853926,0.2432669401,0.2097588629,3.069828749,4.431911469,1.740895391,1.976480842,0.5155345798,0.08473372459,1.095831394,1.875007272,1.206595421,1.3015095,0.07529325038,0.2186453938
80,0.0468868427,0.05651305243,7.064363956,2.712939024,0.2180552632,0.2213974446,2.96194768,5.507558823,1.876944661,2.733364105,0.3912470341,0.04146261141,1.045702934,2.062045813,1.486889243,1.280136108,0.2186621279,0.1966816187
81,0.07171393931,0.05899493769,8.196016312,2.623450756,0.189452365,0.2526758015,2.921737671,6.774627209,2.073148012,3.482312441,0.3091417551,0.07475107163,0.9886605144,2.26663661,1.769489765,1.251444221,0.4522907734,0.1693972349
82,0.06258741021,0.07686442137,6.62946701,2.543957949,0.1678830981,0.2516602874,2.609484911,5.020066261,1.859925151,2.46628356,0.348200798,0.04413265362,0.9420158267,2.058095455,1.475780129,1.233531952,0.1634968072,0.1557497978
83,0.06982598454,0.06952672452,8.527638435,2.463639975,0.144307971,0.2917224467,2.529689074,6.799289703,2.139966011,3.723208189,0.2463784069,0.1093825698,0.8911941648,2.396820068,1.94135952,1.202147126,0.5533897877,0.1337933391
84,0.07802194357,0.08547663689,6.864836216,2.389424324,0.1360176057,0.2909852564,2.667043447,6.071920872,2.050858974,2.626469135,0.2764332891,0.04517776147,0.8585178852,2.153289795,1.593497276,1.183781624,0.2079655677,0.1227678582
85,0.05849235132,0.1475435942,5.638188839,2.328909874,0.1344420314,0.2765980065,2.450800657,4.79356432,1.896191716,1.896351218,0.3212678432,0.07681494951,0.8367412686,1.997233391,1.364849091,1.170095444,0.09498593956,0.1254614443
86,0.06268262118,0.099394463,6.976963043,2.25924468,0.128450051,0.292506367,2.445937872,6.383466244,2.159228086,2.76414299,0.2201284617,0.06295282394,0.8067393303,2.237826347,1.702877641,1.14821136,0.2749801576,0.1198431477
87,0.07613040507,0.09697455168,7.664942265,2.18208909,0.1223976314,0.3234976232,2.561237335,7.885686398,2.446755171,3.247084856,0.1786552072,0.1056037247,0.7738104463,2.389043093,1.898579001,1.121695518,0.4415401518,0.1130194291
88,0.06936584413,0.1344333142,6.461148739,2.103612423,0.1178700924,0.3267809153,2.340098619,6.490903378,2.22247982,2.493835211,0.1925810128,0.06693714857,0.7418606877,2.197450638,1.658914208,1.102819443,0.2301842421,0.1119851395
89,0.06122419238,0.1469067782,6.40366888,2.036668539,0.119454205,0.3373842537,2.197234869,6.46559906,2.24493885,2.498847246,0.1754489094,0.07711499929,0.7188907266,2.213709593,1.688762784,1.083483696,0.2496892959,0.1156742796
90,0.05302636698,0.2140446305,5.36504221,1.978975654,0.1262858361,0.3240136206,2.261723042,6.003854275,2.184052229,1.892278671,0.2035459727,0.08424771577,0.7072663903,2.049108982,1.466671109,1.070082784,0.1435295045,0.1224353537
91,0.05787357688,0.25218907,4.955813885,1.916780472,0.1294724792,0.3048253953,1.924206376,5.040887356,2.023571968,1.70175302,0.2043458968,0.09745591879,0.6888570786,1.982246399,1.402571082,1.058492064,0.1349746138,0.1281721145
92,0.05790550634,0.2424342781,5.143859386,1.868703485,0.1388166994,0.3042063415,1.7942909,5.226031303,2.077589035,1.863959908,0.1768002063,0.09670314938,0.6801323891,2.034386873,1.483565688,1.045222878,0.1702986956,0.1382938027
93,0.06063013151,0.2077423334,5.729274273,1.814602375,0.1442594826,0.3162721992,1.708012938,5.946292877,2.23085475,2.280275106,0.1376516968,0.1110507622,0.6651775837,2.159145117,1.659968734,1.027598381,0.2754799128,0.1441416293
94,0.06642839313,0.2631149888,5.026100159,1.757738113,0.1454773992,0.3056802452,1.622288108,5.322658539,2.113752127,1.882209301,0.1496817917,0.1046067849,0.6477689743,2.021236181,1.499904633,1.01633215,0.196180895,0.1455064267
95,0.06902834773,0.2283309251,5.592160702,1.703767419,0.1502417773,0.3193390667,1.716310143,6.677261829,2.399253607,2.29370141,0.119002305,0.1308878809,0.6342157722,2.141916513,1.661646247,0.998278439,0.314227432,0.1507545114
96,0.07306604832,0.3304933608,4.440274715,1.660280228,0.1649203598,0.3180828989,1.472706199,4.987291813,2.077622414,1.617714286,0.1575800627,0.1256003529,0.6306350827,1.928862929,1.408436775,0.9872456193,0.1831685305,0.1649203598
97,0.05865524709,0.2664865553,5.185909748,1.615367293,0.1738151312,0.3348051012,1.648952603,6.891866207,2.494341612,2.142151833,0.1226704717,0.1531056613,0.6247575879,2.09258914,1.617985845,0.9702393413,0.3183021843,0.1753063053
98,0.06915845722,0.2690545619,5.233919144,1.553800941,0.1814482957,0.3510336876,1.496206641,6.875804901,2.502966642,2.236254454,0.1177864149,0.1775540709,0.6085603237,2.105096102,1.660656929,0.9521465898,0.3719186783,0.1825704575
99,0.08559467643,0.3042117357,4.835638046,1.504178047,0.1917119026,0.3656627238,1.572250724,7.207890987,2.596759796,2.030757189,0.1261028796,0.175516367,0.6016712189,2.029109001,1.577723503,0.9357855916,0.3309109211,0.1944608688
100,0.064452447,0.3528598249,4.338812351,1.441214442,0.1996087283,0.361525327,1.241109848,5.753294468,2.269396544,1.775300384,0.1324558705,0.1667774469,0.5848772526,1.907355309,1.472241044,0.9234086871,0.278855294,0.1986157149
101,0.05918660387,0.4339903891,3.649565935,1.404251456,0.2085918635,0.3524018824,1.296646118,5.518026829,2.228339434,1.396128058,0.1559123844,0.1641314924,0.5834257603,1.756673813,1.297727585,0.912943542,0.2135502547,0.20899041
102,0.06849297136,0.4563374519,3.460698128,1.355659842,0.2146174759,0.3363403082,1.089673162,4.884823322,2.079250574,1.342787147,0.1554684192,0.1681812555,0.5730124116,1.696785331,1.258693218,0.9049403667,0.2163253278,0.2117234915
103,0.08806017786,0.5041345358,3.1245296,1.326652884,0.231083557,0.3299569786,0.8854289055,4.001954556,1.88593781,1.192083716,0.1730462909,0.1807881147,0.5759266615,1.621181846,1.19091022,0.8960599899,0.2101613283,0.2238247395
104,0.05478695408,0.3564540446,4.306023121,1.28937161,0.2335737795,0.3506061733,1.060185552,6.674203396,2.526525259,2.016101122,0.1448971182,0.2668350637,0.5678426623,1.895691395,1.523122311,0.878159523,0.4673968852,0.2312273979
105,0.07477169484,0.5795800686,2.661062956,1.256534576,0.2456008941,0.3321175277,0.8341569304,3.869578123,1.857055306,1.005061746,0.1930187494,0.1968789846,0.56725353,1.497164726,1.078694701,0.8708345294,0.2075198293,0.237573266
106,0.07448392361,0.400278002,3.823740005,1.220104337,0.2560071051,0.3499757051,0.740793407,5.261088848,2.199605227,1.811599731,0.1607574075,0.2742480934,0.561312139,1.773659348,1.429792047,0.8543178439,0.443123579,0.2451303005
107,0.08641851693,0.3637185097,4.296267986,1.195206642,0.2742804587,0.3902945518,0.6907609105,5.954589367,2.394831896,2.194275618,0.1833585948,0.3769452572,0.5641677976,1.906552792,1.595619678,0.8326585889,0.6444779038,0.2615108788
108,0.0683837533,0.4402228296,3.498779535,1.165940046,0.2844753563,0.4036755562,0.6579766273,5.151597023,2.201741219,1.672771573,0.1872803569,0.289967984,0.5619071126,1.705652595,1.381046414,0.8170394897,0.4286013544,0.270783931
109,0.08449584246,0.5576413274,2.660986662,1.145768642,0.29399845,0.3970529139,0.6575033665,4.369454861,2.010691643,1.156663895,0.2076310962,0.2337511033,0.5649629235,1.487897992,1.14121902,0.8068234324,0.2678661048,0.2810531855
110,0.07615747303,0.4620883465,3.262089968,1.122739434,0.3057714999,0.4184605181,0.705922842,5.913243771,2.427436113,1.61785543,0.2187672108,0.3270505369,0.567589879,1.650899291,1.335164189,0.7907896638,0.4616936743,0.2961903512
111,0.07252077013,0.4981404841,2.971637487,1.100418806,0.3219000697,0.4380497932,0.7323696613,6.093904018,2.494035006,1.469491959,0.239761889,0.3253028393,0.5737643838,1.578241706,1.265102506,0.7767400146,0.4271725118,0.3147034645
112,0.09554044157,0.5197159648,2.803858042,1.07248497,0.350076586,0.4537510872,0.5306994915,4.939280033,2.195422411,1.412219167,0.2611967027,0.3418301046,0.5821818709,1.531598926,1.246256471,0.7626363635,0.4341784716,0.3308508098
113,0.08037874848,0.3803304732,4.612705231,1.049371839,0.3718243539,0.5291144252,0.5136755109,7.856035709,3.011885881,2.837681532,0.3673919141,0.792154789,0.5865432024,2.051793337,1.827499032,0.7314043641,1.289551735,0.3525911868
114,0.08316337317,0.5122100711,2.864531755,1.035636067,0.3980580568,0.5525391102,0.4609800279,5.337991238,2.343611002,1.539066315,0.31516096,0.4248013198,0.6000183225,1.566212296,1.318598747,0.7161538005,0.5439568758,0.3747220933
115,0.09184549004,0.4747370183,3.232489347,1.01698494,0.4243647158,0.5895568728,0.3944164813,5.658499241,2.449874163,1.869293571,0.3615574837,0.554056108,0.6099429131,1.681468964,1.464531898,0.6958454251,0.7632567883,0.3944840133
116,0.06310501695,0.5884705186,2.31171155,1.015041351,0.4519635737,0.5971878171,0.3669366539,4.31942606,2.086259604,1.22791338,0.3596167564,0.4014391601,0.6291339993,1.412561417,1.185809851,0.685169518,0.4433937073,0.4184353352
117,0.09014316648,0.6139913797,2.12124157,1.005509496,0.474452734,0.5912272334,0.3148479164,3.71067214,1.914282799,1.138167262,0.3796823919,0.4034770429,0.6412460804,1.352275729,1.138420701,0.6734764576,0.4266096652,0.4319789112
