window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,EWMFast,EWMSlow,SeasonalOffset,SeasonalDrift,DampedTrend,MeanRevert,MeanRevertSlow,SeasonalEWM,SeasonalTrend,EWMTrend,ZeroPred,Persistence,HAR_EWM
27,0.2058451176,0.6626710296,0.5919151902,0.05942186713,0.6557144523,0.6500576138,0.9361596107,0.1074412167,0.1071656644,0.6070341468,0.7932751775,0.7959154248,0.1850998849,0.1583235711,0.5912144184,0.7644779086,0.7979462743,0.6142269969
28,0.2064096183,0.5928333402,0.6344261765,0.05891680717,0.6590967178,0.6187779903,0.9061126113,0.06751149893,0.1008969247,0.7198476791,0.8375852108,0.9260055423,0.1868974715,0.1768034548,0.6300877929,0.7635700107,1.000284791,0.6169461012
29,0.2914665043,0.5281669497,0.7098970413,0.05882910267,0.6660098433,0.6021791101,0.934784174,0.05479675531,0.09799771756,0.83435601,0.8745698929,1.02672708,0.1894071102,0.1999925971,0.6720609665,0.7592520714,1.159303784,0.6191926003
30,0.2303725481,0.5023954511,0.7049205303,0.05849019811,0.6740530133,0.6072391868,0.9293079376,0.08482035995,0.09479973465,0.8063934445,0.863412559,0.9869022369,0.1932534724,0.1997171193,0.6758489609,0.7634737492,1.091766715,0.6260100007
31,0.3179965913,0.4589249194,0.8336116672,0.0576245375,0.6919865608,0.6266008019,1.047359943,0.09133643657,0.09476536512,0.9710374475,0.9174862504,1.118756771,0.1998927146,0.2377628088,0.7446691394,0.7687020302,1.296310782,0.6351168156
32,0.3755092919,0.4614806473,0.8925183415,0.05740836635,0.7113372684,0.6621921062,1.094564319,0.1767228097,0.1015194356,1.022957444,0.9354543686,1.143179774,0.2100665718,0.2579046786,0.7833589911,0.7832368016,1.325816751,0.6506749988
33,0.4148820937,0.4534778595,1.21222651,0.05538175628,0.7344176173,0.7135542035,1.197104812,0.05595546961,0.1081019938,1.387175202,1.046059012,1.402759433,0.2192420512,0.3437090814,0.9240058064,0.7909477353,1.733450294,0.664963901
34,0.5539808869,0.5065591931,1.305117011,0.05595038831,0.7495453954,0.7744111419,1.150460601,0.07338886708,0.1053236946,1.462462902,1.069456697,1.430421233,0.2241566926,0.368809849,0.9714153409,0.7983449101,1.764571667,0.6799495816
35,0.5131805539,0.5805889964,1.464957237,0.05549141765,0.7674897313,0.843542099,1.164686084,0.1450477988,0.1099053845,1.610826373,1.114716887,1.509979606,0.2309392542,0.4106070995,1.044747949,0.8016665578,1.878850579,0.6939196587
36,0.5334282517,0.6621196866,1.365347862,0.05734205246,0.7670335174,0.9062416553,0.9253261685,0.7190024257,0.1026894748,1.472374082,1.077120781,1.388771653,0.2304497212,0.3864602149,1.008954406,0.8089157939,1.671379447,0.7093428969
37,0.4714378417,0.6714151502,0.7260991931,0.06011775136,0.7511919141,0.8910179734,0.7459395528,0.488835901,0.09969833493,0.728469789,0.7970784307,0.7869829535,0.2281389683,0.220917061,0.7308699489,0.817044735,0.7809495926,0.7135024667
38,0.4344294965,0.6463670731,1.027471185,0.07086404413,0.7235199809,0.8023757339,0.6649793386,0.1028958559,0.1145275012,0.8937847018,0.6461398005,0.6414906979,0.2242236882,0.296692431,0.6921226382,0.8289539218,0.7721173763,0.702521503
39,0.5138232112,0.6201553941,0.9497587085,0.0759774074,0.7191755772,0.7504909039,0.6919716001,0.1944268793,0.1245279908,0.811170578,0.6567205191,0.627874434,0.2245625705,0.2844275534,0.690176785,0.8377245069,0.7013627887,0.6951344609
40,0.6011517048,0.5214730501,1.778561234,0.08774944395,0.6829945445,0.6817288399,0.6448822618,0.1542912126,0.139628768,1.481444478,0.6428956389,0.7948727012,0.2164603025,0.504357338,0.8501381874,0.843298018,1.178939462,0.6757828593
41,0.863275528,0.4591291845,2.181647062,0.09538973123,0.6709325314,0.6414781213,0.6601660848,0.1042227373,0.1321634203,1.770032525,0.6567108035,0.8723862767,0.2184913754,0.6156514287,0.9357073307,0.8440133929,1.350687981,0.6561977267
42,0.82137537,0.4937713444,1.612028718,0.09953614324,0.6537865996,0.6330396533,0.6330446601,0.1167018414,0.1234173998,1.246377468,0.6362348199,0.6966475844,0.2194199711,0.4755791128,0.8335683942,0.8455848694,0.9189026356,0.6470275521
43,0.6610427499,0.363827318,2.999444962,0.1062380597,0.6319680214,0.6361412406,0.6229026914,0.1432322264,0.1328319758,2.360624313,0.7018111348,1.046594024,0.2071694583,0.8404800296,1.161859512,0.8431646824,1.707089782,0.6279249191
44,0.5549590588,0.4537984431,2.124657393,0.1111125425,0.6219651103,0.6509904265,0.6290784478,0.2214586139,0.1292686015,1.557508588,0.6465132833,0.7557561994,0.2103780508,0.6217415929,0.9754211903,0.8439448476,1.049960613,0.6203736663
45,0.6749956608,0.4539608955,2.357428789,0.1241935864,0.616196692,0.6720636487,0.6142690182,0.7016279697,0.1337390095,1.686376214,0.6541223526,0.7772799134,0.220553115,0.6917669177,1.031636119,0.8447338939,1.091970086,0.6136279702
46,0.547272861,0.4143559039,3.704944611,0.1357752085,0.6015193462,0.7198045254,0.6142663956,0.1354867071,0.13913019,2.730754137,0.7382848859,1.104696155,0.2305744439,1.049027801,1.370560169,0.8433062434,1.78300631,0.6012397408
47,0.5780155063,0.4825453758,3.020245314,0.144772768,0.5940366387,0.7591882348,0.6423406005,0.1705143899,0.1452470869,2.099849939,0.6817438602,0.8727003932,0.237301603,0.8890512586,1.209495425,0.846282661,1.280288339,0.5966448188
48,0.3349485397,0.5227734447,2.42555809,0.1517974883,0.591111958,0.7788918614,0.6791235805,0.302629739,0.1517039984,1.593346,0.6431432366,0.7167803645,0.2407975346,0.7499625087,1.06733799,0.8519275784,0.9325664639,0.5966621041
49,0.1508798897,0.5286788344,1.738182425,0.158938393,0.5939566493,0.7723152041,0.7593176365,0.3459305763,0.1582980603,1.072992802,0.6187070012,0.6067045927,0.2455387861,0.5873703361,0.8980249763,0.8637671471,0.6621480584,0.6017565131
50,0.1484621614,0.4932978153,1.155823708,0.1625316888,0.599507153,0.7355952263,0.7091524005,0.2164108902,0.1615181863,0.7170228958,0.6350615621,0.6184660792,0.2502209842,0.4424779713,0.7608979344,0.8755876422,0.6123489738,0.6070715785
51,0.1807369441,0.4276953042,0.9811671376,0.1650164574,0.6048399806,0.695324719,0.8280060887,0.2201936245,0.1636841446,0.6543623805,0.6650882959,0.683619678,0.2537397444,0.3995044231,0.7188773155,0.8866960406,0.6953628659,0.6116926074
52,0.1880540252,0.3457287252,0.8585891724,0.166419372,0.6100868583,0.6551411748,0.7831409574,0.1775262356,0.1647652835,0.6822572351,0.7244117856,0.8215827346,0.2563702762,0.3639357984,0.6962513924,0.8957435489,0.9004859328,0.6147279143
53,0.1836541742,0.2758438885,0.8532037735,0.1673812419,0.6149024367,0.6279510856,0.8886803985,0.1673613191,0.1655732244,0.748143971,0.765062511,0.9095010161,0.2576568425,0.3588925898,0.7025770545,0.9015763402,1.03401947,0.615973711
54,0.1808486432,0.2283554822,0.8763449192,0.1690979749,0.6214401722,0.6201782823,0.8363318443,0.1675402522,0.1674461365,0.8225356936,0.8018867373,0.9802934527,0.2592095435,0.3610932529,0.7191553712,0.9108476639,1.139041543,0.6201818585
55,0.2746778727,0.2329223156,0.8716819882,0.1704643518,0.6319899559,0.6272527575,0.9960810542,0.1799375564,0.1682960987,0.7905971408,0.7858040929,0.9215753675,0.2638558745,0.3619304597,0.727177918,0.9217543006,1.037049532,0.6260556579
56,0.2973613441,0.2195630521,0.9755501747,0.1722733229,0.6438186765,0.6503306031,0.946750164,0.1862844378,0.1704001278,0.9920160174,0.8793792725,1.111467719,0.2677603066,0.3815397322,0.7747026086,0.9369060993,1.326973915,0.6357964873
57,0.3542074859,0.2533495724,1.115068316,0.1727350354,0.6524178386,0.6832106113,0.9844777584,0.1708502173,0.1712748259,1.188699603,0.9567503929,1.261559486,0.2693704665,0.4092035294,0.8290832639,0.9415946007,1.556517243,0.6396805644
58,0.3994758427,0.3358642161,1.074606895,0.1732399911,0.6612434983,0.7219431996,0.9926602244,0.1922785789,0.171145916,1.12354672,0.9352974892,1.181542516,0.2728350461,0.3973760307,0.825948894,0.9473698735,1.414285064,0.6451556683
59,0.5817961693,0.4326579571,1.229237676,0.173318401,0.6722722054,0.7720372081,1.065130711,0.173658371,0.1713116914,1.311491966,1.007565856,1.309689403,0.2751853466,0.4285666645,0.8870618939,0.9503355622,1.60557425,0.6503538489
60,0.5835004449,0.5131883621,0.839264214,0.1768012494,0.6678686738,0.7813485265,0.8185715079,0.1963543445,0.1725115776,0.7849436402,0.772634685,0.8238546252,0.2813597918,0.3462575972,0.7456936836,0.9555897117,0.8590810299,0.654430151
61,0.4244731963,0.5630899072,0.9169505239,0.1782435179,0.6657669544,0.7522432208,0.7930634022,0.3125042021,0.1744308025,0.7458870411,0.6266391277,0.6278246045,0.281755805,0.3837815821,0.7301824093,0.9548347592,0.6479902267,0.6541140079
62,0.4056779444,0.5775639415,1.155395627,0.1762682945,0.6663221717,0.719827652,0.7553469539,0.1718666404,0.1724314094,0.9235652089,0.5887394547,0.6357778311,0.2850468159,0.4513840675,0.777223587,0.9544160962,0.7358910441,0.6575857997
63,0.5342081189,0.5862987638,1.146366954,0.1795685738,0.6724869609,0.7020526528,0.7684839368,0.4177860916,0.1762968153,0.9203374982,0.5992928147,0.6438435912,0.2912966311,0.449464649,0.7804116607,0.9548271298,0.7364931107,0.664193809
64,0.6394956112,0.5373339653,1.655790925,0.1799580306,0.680886209,0.6872740388,0.7517654896,0.2577055991,0.1784975976,1.340447307,0.6012568474,0.7666935921,0.301549226,0.5860252976,0.9039130211,0.9601199031,1.033715844,0.6751475334
65,0.8831925988,0.5388957262,1.828503013,0.1947293729,0.7122855186,0.7057413459,0.8289611936,0.2015001029,0.1963841319,1.486175656,0.6464728713,0.840564549,0.3301621974,0.6384026408,0.9647927284,0.978518188,1.143132687,0.7058486938
66,0.7574601769,0.5952894092,1.542016625,0.2056845576,0.7291038632,0.7231552601,0.7951934934,0.5490086079,0.2084919214,1.24802649,0.6714071631,0.7844201922,0.3466869295,0.5697460175,0.9197503924,0.9879549146,0.9676159024,0.7252550125
67,0.7901962399,0.54672575,2.058593273,0.2100773007,0.7530987263,0.7525589466,0.87799263,0.2106427699,0.2210698277,1.68086946,0.719931066,0.9486131668,0.3683100939,0.7010197639,1.055012226,1.002110124,1.287942529,0.7485862374
68,0.7916683555,0.5755611062,2.29680109,0.2248951644,0.7859081626,0.803211689,0.861969173,0.2317529321,0.2338172197,1.8861866,0.7840960622,1.055542111,0.3904866278,0.7679862976,1.146555185,1.025385022,1.446821332,0.7837367058
69,0.769538939,0.5466617346,4.225159168,0.2255839109,0.7987370491,0.8745114207,0.8988965154,0.3357120454,0.226409182,3.565765381,0.9980393052,1.763098359,0.3813406527,1.252558112,1.646570563,1.035951138,2.798330545,0.7985814214
70,0.7896673083,0.67334795,3.484579086,0.2279628068,0.8090839982,0.9460939765,0.912084341,0.3593820035,0.2280302495,2.873461962,0.9593914151,1.47974062,0.3855747283,1.068983912,1.489070058,1.04279995,2.183082342,0.8109508157
71,0.8907589912,0.7920129895,2.594892263,0.232397899,0.8241623044,0.9977588654,0.9602157474,0.3205120564,0.2323809415,2.090252161,0.9060335159,1.178404212,0.3943503797,0.8477864265,1.278591752,1.051432133,1.549678445,0.8274542689
72,0.5737859607,0.8749611974,1.8589077,0.2382115573,0.8384904265,1.016594768,1.024806976,0.3319978416,0.2380590439,1.485298157,0.8703439832,0.9741354585,0.4044559896,0.6652901769,1.09733212,1.058342099,1.119326711,0.8425447345
73,0.4088960588,0.9009220004,1.572459579,0.2428040057,0.841463089,1.014026761,1.089630961,0.5462136865,0.2427872419,1.268334746,0.8606265187,0.9139489532,0.4071857929,0.5972755551,1.023654103,1.058666825,0.9892945886,0.8464348912
74,0.3057155609,0.8962461352,1.361215591,0.2531646788,0.8418530822,1.001215816,1.026915908,0.6681175232,0.2549841702,1.118713737,0.8518492579,0.8771380782,0.41218701,0.555316925,0.9742846489,1.059168935,0.9128761888,0.8469898701
75,0.3015975356,0.83928442,1.003734231,0.258404851,0.8408064842,0.9655923843,1.22662437,0.6099616885,0.2628804147,0.8875284195,0.8447361588,0.8434907794,0.4158424437,0.4695972502,0.8749378324,1.059727192,0.8421246409,0.8466157913
76,0.2007652521,0.7250874639,0.8803841472,0.259172231,0.8412339091,0.909332037,1.090195775,0.3218282163,0.2651387453,0.9297803044,0.8981890678,0.9812646508,0.4177297056,0.4325006008,0.8450000882,1.06050241,1.086263776,0.8448348045
77,0.2726217806,0.6836428642,0.8881092668,0.2597130835,0.8430191875,0.8758919239,1.232835412,0.3870132864,0.2692595422,0.9344374537,0.8984594345,0.9724389911,0.4212730825,0.4357554913,0.8526237607,1.063392997,1.067206979,0.8448939323
78,0.3616023064,0.650791049,0.9207057953,0.2619205415,0.8445560932,0.8557607532,1.14801693,0.3276797533,0.2779400051,0.9764172435,0.9098751545,0.9927646518,0.4266828001,0.4445165694,0.8651092052,1.065924644,1.101001143,0.8451185226
79,0.3944382668,0.6469336152,0.9478767514,0.2651979029,0.847849369,0.8476605415,1.239067197,0.4740647078,0.2848525941,1.001304269,0.9166063666,0.9981691241,0.4313074648,0.4520683587,0.8788892627,1.069224834,1.106749415,0.8462374806
80,0.4548027515,0.6451077461,1.034498215,0.2722723186,0.8518061638,0.8498553634,1.17231977,0.5523392558,0.3017056286,1.09008944,0.9421525598,1.044933081,0.441059202,0.4746834338,0.9081997871,1.074944615,1.184123635,0.8493163586
81,0.5502448082,0.6551638246,1.218728542,0.2755060196,0.8567083478,0.8611514568,1.200265527,0.3839848936,0.3148111105,1.271543384,0.9911172986,1.143713355,0.449005723,0.5157976151,0.967628777,1.078969598,1.35152185,0.8520269394
82,0.5592104793,0.7033861279,1.449063301,0.2776895463,0.8621294498,0.8845040202,1.194527984,0.3833903372,0.3204540908,1.479422927,1.045044899,1.246328354,0.4532531202,0.5657101274,1.040429235,1.082649827,1.522305131,0.8555183411
83,0.5523922443,0.7892956734,1.683690071,0.2793911994,0.8666656017,0.9205159545,1.084538579,0.3294092715,0.3275098801,1.674353004,1.096749783,1.333776355,0.4582956135,0.6172652245,1.109919906,1.087176442,1.661811471,0.8607519269
84,0.6725891232,0.8737179637,1.318578482,0.2772309184,0.861479938,0.9421055913,0.8813006282,0.4875182211,0.3144265115,1.286978245,1.001814723,1.100551963,0.4561329782,0.5371218324,0.9955328107,1.085186601,1.247478724,0.8619740605
85,0.5977047086,0.9037825465,0.8611752391,0.2839417458,0.8574671745,0.9125958085,0.8575365543,0.2766274512,0.3234686553,0.8714995384,0.8377628326,0.8643588424,0.4595216811,0.4694085121,0.8525650501,1.088287354,0.8905329704,0.8602995872
86,0.6456751823,0.894654274,1.498991609,0.302670747,0.8528025746,0.8667457104,0.8603207469,0.8732253909,0.3670164049,1.523710251,0.883105576,1.19758451,0.4617674351,0.6829871535,1.010581613,1.087182641,1.560006499,0.8541836739
87,0.7387180328,0.8238963485,1.558543563,0.3137935102,0.8520808816,0.8517100215,0.8680097461,0.502581656,0.4050506055,1.560403466,0.8959816098,1.208059192,0.4623471498,0.7101504207,1.038050056,1.086697936,1.563097596,0.8516910672
88,0.7018138766,0.7446473241,2.385765076,0.3284210265,0.852753222,0.8634760976,0.876552403,0.8864222169,0.4579356611,2.341974974,1.01399672,1.600164294,0.4615193307,0.9635933042,1.272630215,1.08524096,2.280284405,0.8495740294
89,0.8491544127,0.6804683208,3.158431053,0.3273192644,0.8566787839,0.9164500237,0.8693099618,1.696685791,0.5121161938,3.039839983,1.141752124,1.942424178,0.44967255,1.192044616,1.501295567,1.084082246,2.875743628,0.8513451219
90,0.7436143756,0.7131959796,2.237460852,0.3205130398,0.8614261746,0.9698960781,0.8522965908,0.5985087156,0.546738863,2.111844301,1.019035101,1.453635097,0.4418491423,0.9221670032,1.263365149,1.085095882,1.940348268,0.8573880196
91,0.7701435089,0.6998724937,2.653320312,0.3212559223,0.8845815659,1.045517445,0.9488608837,0.6596090198,0.5951775908,2.475074053,1.103441715,1.635520935,0.4499495029,1.050371051,1.422043681,1.089427948,2.233449221,0.8702354431
92,0.8800823092,0.7653861046,2.531482697,0.3213365972,0.9094538689,1.12135458,1.000947595,0.2438685745,0.6059510112,2.317625999,1.104764581,1.545584679,0.459618181,1.013747215,1.414836764,1.098946452,2.032802582,0.8907650113
93,0.8062791824,0.7756485939,4.232732773,0.3252612054,0.9396206737,1.251101494,1.196003079,0.70632267,0.5858464241,3.831948042,1.392490506,2.281490803,0.4744176865,1.516329169,1.95347023,1.099773049,3.30298996,0.904859066
94,0.6570158601,0.9012473226,4.707742214,0.3361829221,0.9424440861,1.394430757,0.9970012307,1.376143813,0.626373589,4.163604736,1.473914742,2.398850441,0.4710909426,1.66064167,2.090138674,1.097226858,3.4631598,0.9181111455
95,0.7249777913,1.034841895,3.527415514,0.3438003063,0.9589465261,1.48302269,0.951343596,1.281989932,0.6599619389,3.025857925,1.294937968,1.820794106,0.4772787094,1.32011044,1.761041999,1.103348851,2.4052279,0.9394884706
96,0.5357675552,1.11436224,2.175497293,0.3454547226,0.9508810043,1.476485848,0.883811295,0.6834206581,0.6763401628,1.820948005,1.076907992,1.247762561,0.472007513,0.9054244161,1.334465504,1.106223345,1.418271422,0.9508810043
97,0.3242587745,1.121854901,1.208480358,0.3431127965,0.9452395439,1.384694099,0.8941113353,0.3081603348,0.6484795213,1.054826379,0.9182654023,0.9272080064,0.4677933156,0.5744975209,1.018269062,1.105545878,0.9289504886,0.9504358768
98,0.2791922987,1.061062932,0.812669754,0.3317959607,0.933980763,1.246152401,0.9103869796,0.2521758378,0.5748720169,0.8368563652,0.8501963615,0.8836478591,0.4532966912,0.3925572932,0.858001411,1.104044557,0.9478760362,0.9422883391
99,0.3073869944,0.9736632705,0.8075342178,0.3269922137,0.9221167564,1.141200662,0.9602071643,0.5110196471,0.5391569734,0.8409774899,0.8494403362,0.8860096931,0.4421440661,0.3824258745,0.8509890437,1.103745937,0.9543911815,0.9353995323
100,0.2614949048,0.8448306918,0.8469406962,0.3263517618,0.9126195312,1.03632021,0.9814828038,0.2846402228,0.5290511847,0.974652946,0.8510532975,0.987960577,0.4347593486,0.344483614,0.8339159489,1.103552818,1.202345729,0.9256215096
101,0.3554420471,0.7629596591,0.8835609555,0.3253905773,0.9063057899,0.9662682414,0.9844756126,0.2967927456,0.511851728,1.003851533,0.8559600711,0.9928609729,0.4285348952,0.3477827609,0.8460310102,1.1041044,1.206433415,0.9175954461
102,0.4200983047,0.7180256844,0.9064596295,0.3251228034,0.9018830657,0.9259950519,1.026381612,0.3126722872,0.4986953735,1.008871555,0.860783577,0.9827466011,0.4238918722,0.3535829782,0.8594496846,1.108092666,1.174847007,0.9134505391
103,0.4940950572,0.6637855172,1.013414741,0.3228536844,0.8971336484,0.9004497528,1.088373542,0.3035440445,0.482233882,1.116932511,0.8740555644,1.031375408,0.4163175523,0.3629704714,0.8887491226,1.110675693,1.273121715,0.9085252285
104,0.4724324942,0.6218952537,1.217473149,0.3177236617,0.8936899304,0.8903647065,1.168450713,0.2996955216,0.4554138184,1.312890172,0.8995321393,1.119501233,0.4061764777,0.3891779184,0.9460660815,1.113199711,1.448456764,0.903814733
105,0.5035198927,0.6274907589,1.42388916,0.3154884875,0.8944724202,0.8976594806,1.085156441,0.3154884875,0.4356819689,1.484868646,0.9254524112,1.1841923,0.402053982,0.4248100817,1.00412333,1.116506696,1.56755197,0.9006326795
106,0.4900805056,0.6401913166,2.038079977,0.3125680387,0.8887438178,0.923169136,1.177748561,0.2542542815,0.4146949351,2.050172567,1.005361676,1.441960454,0.3872987926,0.5384457111,1.174602628,1.111359119,2.066084146,0.8919255733
107,0.4831102788,0.7345120311,2.423463583,0.3105567396,0.8864558339,0.972697556,1.008390069,0.3405895233,0.3954335749,2.348588467,1.055586576,1.550248623,0.3783492148,0.6201896667,1.277643323,1.108014703,2.253125429,0.886809051
108,0.605627954,0.8548223376,2.151314974,0.309841305,0.8808398247,1.019919515,0.8837766051,1.147507668,0.3818593919,2.022323847,1.013144016,1.360937953,0.3703783453,0.5735130906,1.201841831,1.099326491,1.865006804,0.8809704781
109,0.5949146748,0.9366035461,1.217942715,0.3014597893,0.8792933822,1.023995996,0.9113717079,1.348876119,0.345890373,1.136281133,0.8970492482,0.9529560208,0.3657175601,0.4055568278,0.9626734853,1.094337106,1.051167727,0.8798189163
110,0.4919516146,0.9778792262,1.035912633,0.2861275375,0.8790709376,1.013648272,0.8936924338,1.058098435,0.2936184108,0.9781601429,0.8825523257,0.895552814,0.3632634878,0.3868035376,0.9215924144,1.090246081,0.9269883037,0.880361259
111,0.5733005404,0.9720632434,0.9079663157,0.276067704,0.8795596957,0.982776463,0.9824153781,1.285993457,0.2693751156,0.8850879669,0.8822059631,0.8812389374,0.3668882847,0.3773302734,0.8877977729,1.09019959,0.8810254931,0.8802099228
