window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,EWMFast,EWMSlow,SeasonalOffset,SeasonalDrift,DampedTrend,MeanRevert,MeanRevertSlow,SeasonalEWM,SeasonalTrend,EWMTrend
48,0.8905143738,1.195551872,2.126278162,1.362998843,1.438649178,1.543970704,1.43425262,1.397109389,1.379804254,1.766144395,1.356877804,1.447936058,1.38500452,1.664180636,1.731486917
49,0.8532657623,1.198310971,2.298148394,1.36607182,1.445736527,1.554794312,1.448501706,1.441103816,1.402467608,1.880144238,1.365247369,1.488169074,1.389794946,1.729710221,1.802989364
50,0.8071292043,1.195541978,2.130048752,1.365414023,1.439133763,1.549040437,1.385828614,1.450853348,1.406704068,1.727781177,1.354102731,1.422781348,1.386412621,1.665813804,1.730940223
51,0.8093292713,1.195848107,2.072533131,1.366286159,1.456251502,1.538338661,1.519782543,1.212094188,1.281498432,1.675806403,1.350997329,1.400253654,1.394769192,1.6437217,1.718058228
52,0.8255895972,1.194816947,2.208657026,1.363424897,1.424212098,1.535343528,1.270991206,1.774579883,1.546077728,1.755590916,1.354597449,1.425467491,1.378554225,1.692839622,1.749290466
53,0.8340654373,1.198476553,2.237555742,1.369064689,1.426102161,1.534664989,1.26697731,1.831055999,1.572571397,1.781824708,1.360577941,1.439273834,1.382392287,1.706652284,1.76129806
54,0.8600072265,1.198271394,1.866086364,1.371899009,1.442183495,1.508979797,1.395544052,1.284639955,1.32627809,1.514272571,1.342998624,1.332812428,1.391492486,1.565740228,1.622100234
55,0.8299911618,1.203453422,2.364471197,1.375117421,1.428150535,1.519361496,1.272690535,1.920932174,1.612522244,1.880263805,1.372595787,1.481755257,1.386486053,1.756527901,1.810664177
56,0.781169951,1.202003956,1.815778732,1.377751946,1.427308559,1.491896629,1.290630817,1.474823952,1.424537659,1.478534818,1.342651725,1.318113208,1.387537837,1.54821825,1.590994835
57,0.8100800514,1.206035495,2.106247187,1.382895947,1.435584545,1.489965558,1.336856961,1.568848014,1.470200896,1.700409055,1.363862991,1.415914416,1.39412415,1.66479671,1.715267777
58,0.819752872,1.205964208,1.761846185,1.382428527,1.442496896,1.463443279,1.424978256,1.220976233,1.293736458,1.450865865,1.342638016,1.309199929,1.397116065,1.528549552,1.57705462
59,0.8367770314,1.206131697,1.818953156,1.379352689,1.448244691,1.445083976,1.50266552,1.159330368,1.250916839,1.490597606,1.344605446,1.325563669,1.398241043,1.5496521,1.60457325
60,0.802685976,1.205460787,1.95853436,1.37495935,1.425364494,1.437541604,1.335618973,1.451825619,1.412272453,1.581408381,1.350386024,1.361207604,1.38539505,1.601993561,1.647354245
61,0.8314340711,1.210398674,2.310770988,1.380022168,1.442148566,1.451942801,1.432130218,1.451987743,1.415025353,1.844874978,1.376894474,1.474009514,1.395823002,1.737784028,1.797404408
62,0.7711674571,1.209236622,2.05752182,1.379139304,1.43427217,1.448058128,1.374041915,1.416717649,1.397648454,1.641537786,1.357326508,1.384431362,1.391709924,1.641418815,1.691288352
63,0.8222232461,1.210490227,1.992411256,1.379296303,1.43699038,1.439647079,1.406617165,1.321543574,1.349641919,1.592603326,1.352750421,1.362807274,1.393074036,1.615932822,1.666236877
64,0.7982761264,1.213289976,2.153660059,1.381693482,1.442538261,1.443122864,1.432594657,1.351846695,1.366575599,1.703665733,1.364900589,1.409820437,1.396940112,1.678862929,1.733859181
65,0.7988845706,1.216948509,2.426115036,1.385899067,1.440264702,1.460017681,1.37525177,1.607176423,1.489061832,1.891476274,1.384981513,1.486359239,1.397996306,1.782130837,1.836748123
66,0.791264832,1.216248155,1.984502673,1.385370851,1.448821545,1.445954919,1.463549614,1.223721385,1.297070384,1.563406825,1.351191998,1.344359756,1.40174675,1.614971638,1.667997837
67,0.7963269353,1.217459083,2.263427019,1.384062648,1.449283123,1.449513435,1.460149169,1.330953479,1.356877804,1.754662871,1.370411277,1.424722314,1.401325822,1.719325066,1.778183579
68,0.8042687774,1.221478105,2.669641495,1.386641145,1.44500196,1.472880363,1.382737517,1.683614135,1.522749901,2.036514997,1.400720477,1.538973212,1.400544047,1.867305875,1.927282691
69,0.7629355788,1.219090939,2.068784714,1.385849833,1.429777503,1.457773089,1.297703743,1.53739357,1.457856536,1.591988206,1.351628184,1.347510934,1.392958641,1.644476771,1.684933305
70,0.7861387134,1.224203706,2.457283258,1.392467022,1.468213558,1.46868515,1.568792343,1.253237128,1.317771554,1.87743628,1.388116956,1.475236773,1.414393544,1.792842865,1.862603188
71,0.8576523662,1.221597672,2.270633459,1.386000991,1.450726509,1.464319706,1.430504203,1.34397018,1.364604354,1.717443824,1.365845561,1.398499489,1.403131127,1.718733191,1.775580049
72,0.8181846738,1.22454536,2.494872093,1.388153195,1.415739536,1.472530007,1.187102199,2.253688574,1.751858354,1.865597129,1.383990169,1.460003853,1.387654901,1.801526427,1.834141612
73,0.8464128971,1.227285981,2.205385208,1.39830637,1.45373714,1.46651876,1.423313618,1.35295248,1.375200152,1.678520799,1.368418336,1.387063503,1.411328912,1.702371716,1.752032876
74,0.8469839692,1.229877114,2.316405058,1.399539828,1.413616657,1.466302752,1.16644752,2.268739939,1.765889287,1.749796867,1.378078341,1.41742909,1.392873168,1.744115829,1.765730262
75,0.8628883362,1.236605287,2.494872808,1.411920547,1.401462436,1.479209423,1.098055005,3.09082818,2.07504344,1.902749658,1.407326341,1.495605826,1.393741965,1.8192662,1.825063586
76,0.8478813171,1.240214229,2.295859098,1.425662518,1.393772483,1.48498404,1.063346744,3.463454485,2.217086792,1.79301703,1.405941367,1.46281302,1.398099422,1.757762074,1.747463822
77,0.8373423219,1.247273445,2.309284449,1.438563824,1.415380001,1.49786377,1.108918548,3.070607901,2.091278553,1.850851178,1.431261659,1.510651112,1.41715467,1.776403785,1.771789432
78,0.8890083432,1.250412464,2.123648643,1.451054454,1.417943954,1.501938939,1.104085326,3.023960829,2.085035086,1.743830562,1.428615689,1.476350307,1.425872803,1.716150284,1.704270005
79,0.9705722332,1.25739038,2.100795269,1.466244102,1.45549202,1.510311127,1.256530643,2.153307438,1.767432213,1.76222384,1.446377873,1.503060341,1.453298688,1.719938159,1.723137498
80,1.015442491,1.264473319,2.177025557,1.477200389,1.460694313,1.523787975,1.255177855,2.281489134,1.825753689,1.834964395,1.466356277,1.546670914,1.461604238,1.757347226,1.757757068
81,1.088271618,1.262645483,1.937204242,1.48396647,1.452218056,1.51972878,1.205245614,2.329396009,1.849146008,1.65952456,1.442954183,1.466065526,1.461128712,1.666143775,1.655827165
82,1.072919011,1.268017769,1.926420212,1.491706729,1.441319466,1.519647956,1.142827868,2.778964758,2.027017832,1.672681689,1.454308152,1.484007955,1.460111976,1.667980194,1.645950675
83,1.116734266,1.277774334,1.999992847,1.491882443,1.480460048,1.529700279,1.332136631,2.005927801,1.724120736,1.762200236,1.483742118,1.546427846,1.480560303,1.701897025,1.703040481
84,1.121307731,1.268056273,1.640244007,1.49132967,1.477915764,1.510769963,1.33667326,1.683325291,1.582970142,1.47762239,1.43010664,1.395225883,1.479148865,1.549406886,1.547239661
85,1.111875653,1.274612069,1.676905036,1.491828322,1.453266144,1.500592589,1.195031881,2.297314644,1.843532085,1.518391967,1.443274379,1.42475605,1.467275739,1.566741109,1.550345898
86,1.15420258,1.28483057,1.713743091,1.49106276,1.452906489,1.499825478,1.180113316,2.504597425,1.925638199,1.571208596,1.465713382,1.468197465,1.467318892,1.585011363,1.56794548
87,1.195907474,1.297240496,1.784613252,1.488417149,1.495011449,1.508217216,1.412950158,1.738013268,1.60657227,1.655224204,1.496243,1.530330539,1.487748623,1.617347121,1.624980569
88,1.169218183,1.289689064,1.552755356,1.491011024,1.468544006,1.497317195,1.242477179,2.075150251,1.754134178,1.45892632,1.453778267,1.417521,1.47586906,1.514567852,1.505757689
89,1.19699347,1.298198104,1.581409097,1.488978386,1.49055481,1.491129279,1.38917768,1.667116523,1.574543834,1.501809478,1.471920609,1.454485297,1.486302972,1.528233409,1.531945705
90,1.225400567,1.314683795,1.753344417,1.489688277,1.484753251,1.502688766,1.324661493,2.069243193,1.751460552,1.660772204,1.515755177,1.554711938,1.48380816,1.607209802,1.607164979
91,1.196631432,1.322320342,1.7858181,1.489326,1.483334899,1.516718268,1.288909316,2.276804447,1.837151051,1.698927999,1.531857967,1.583822846,1.483066678,1.622327328,1.621124148
92,1.266702533,1.314225197,1.600686908,1.488443255,1.478145003,1.515204072,1.252586246,2.236656427,1.820714951,1.542998672,1.498976231,1.497594357,1.480282307,1.538836956,1.535408854
93,1.264591336,1.314154983,1.507299066,1.487912774,1.50840652,1.508651376,1.453376651,1.53701067,1.51218164,1.472175241,1.487503529,1.462617278,1.495648503,1.494746327,1.507304668
94,1.22599113,1.327385306,1.604851365,1.488734126,1.509537816,1.512259364,1.451246262,1.649513841,1.566413403,1.566804409,1.517354608,1.52669847,1.496641159,1.542332649,1.555038095
95,1.375120997,1.343251586,1.726312518,1.48936069,1.496276021,1.5268296,1.32910645,2.166269541,1.793241024,1.682560563,1.553223252,1.601499438,1.49028933,1.599189401,1.60402143
96,1.120445848,1.184795976,5.753278732,1.527281761,1.363363266,1.143005013,1.340648174,4.696291447,1.429728389,5.378652573,0.9242987633,1.394531131,1.422543049,1.575530529,1.595312595
97,1.080847859,1.187945962,6.708526611,1.559911251,1.228214741,0.9646494985,1.198503613,4.353034496,1.46861887,5.724018097,0.9185909629,1.431264043,1.349493027,1.824023604,1.866432548
98,1.053265452,1.193707824,7.794989109,1.604321122,1.133071423,0.9372493625,1.247155786,5.328983784,1.733570457,6.098494053,0.9155557752,1.468479514,1.302943349,2.117372513,2.167108774
99,1.022749066,1.200935721,8.876898766,1.643584847,1.03928709,1.01870954,1.171894312,5.437913418,1.853058934,6.45613718,0.9145641327,1.508147836,1.253027797,2.420313597,2.498296738
100,0.9962463379,1.210406899,10.03717136,1.688260913,0.9600450397,1.178316712,1.078668237,5.352462292,1.940401912,6.827568054,0.9164093137,1.549600244,1.212207198,2.754580498,2.870329857
101,0.9719321132,1.22182858,11.28954315,1.733403087,0.9012120366,1.38978827,1.066636086,5.95111084,2.152956247,7.213062286,0.92137748,1.591265798,1.182768941,3.11788249,3.264898062
102,0.947568953,1.235391021,12.55500793,1.776484609,0.8537241817,1.634616971,1.045728087,6.497889042,2.359763861,7.591192245,0.9290340543,1.63466835,1.157889843,3.492992401,3.676551104
103,0.9303529859,1.252107024,13.83076477,1.817976832,0.8166844845,1.898764729,0.9748418927,6.543633938,2.467250586,7.962731838,0.9395304322,1.679711461,1.136389375,3.878551483,4.113877773
104,0.9299538732,1.272370815,15.17547989,1.862448215,0.7925643325,2.173722982,0.9415950775,6.973936558,2.655611753,8.346313477,0.9532240033,1.726321578,1.1237427,4.290347576,4.572235584
105,0.6522137523,1.042383552,2.868805647,1.86242497,0.7914938331,1.767276406,0.933791399,1.911112905,1.885827661,0.9233611226,0.9658562541,1.028291702,1.125896811,1.707853317,1.455832601
106,0.6791915298,1.044891238,2.723472595,1.86210537,0.7917304039,1.455719948,1.015831351,1.814092278,1.836784363,0.9284515977,0.982637167,1.067271352,1.130796075,1.684397817,1.409368634
107,0.6410278678,1.046348929,2.58567524,1.862192512,0.7916254997,1.222879529,0.9531016946,1.949530244,1.903150558,0.9360947013,0.9931679368,1.090840697,1.132337093,1.658867717,1.372655272
108,0.6477468014,1.049108863,2.476337671,1.861742616,0.7943339944,1.055333138,1.011144519,1.869615912,1.865651488,0.950353086,1.007262349,1.119271874,1.137339711,1.641201973,1.340244293
109,0.6315183043,1.046343923,2.444325209,1.861762881,0.7956536412,0.9427423477,0.9697039127,1.922513008,1.890735269,0.948321104,1.000627875,1.09779644,1.139693856,1.630916953,1.329800129
110,0.5778346062,1.03769958,2.553097725,1.861913562,0.8000917435,0.876249969,1.052029252,1.754223347,1.79779911,0.9396464229,0.9721186757,1.026655912,1.145579457,1.643269658,1.348471642
111,0.5748880506,1.040407538,2.413797379,1.862099648,0.8023921847,0.8316881061,1.021347523,1.798921943,1.827990413,0.9466343522,0.9850966334,1.054347396,1.148625255,1.619945168,1.314540982
112,0.5698410869,1.040249228,2.345999718,1.862290382,0.8054686189,0.8065704703,1.016778827,1.805405974,1.831856608,0.950936377,0.9868684411,1.055429578,1.152183652,1.606794715,1.296272874
113,0.5526383519,1.051207423,2.152084112,1.862394691,0.8089646697,0.7935615182,1.034046292,1.84244585,1.852217078,0.9816489816,1.020879626,1.126887202,1.156154037,1.57726419,1.249632835
114,0.7142187953,1.063827753,1.986885667,1.862542629,0.8116995692,0.7947446704,1.006171823,1.961922526,1.908801913,1.030950665,1.05539453,1.197466969,1.159008861,1.552814841,1.212133288
115,0.6180765033,1.06288588,1.940542817,1.862632394,0.8149624467,0.8075105548,0.9843313694,1.988928437,1.920611382,1.025584102,1.050732732,1.179265499,1.16187489,1.538226128,1.198096633
116,0.5935912728,1.065598488,1.88506031,1.862721562,0.8215902448,0.8276335597,1.03064239,1.897692084,1.879709244,1.032289386,1.054393411,1.179276586,1.167094111,1.525016308,1.182846904
117,0.5917207003,1.052144289,1.907467246,1.862770438,0.8253288269,0.847849369,1.012733102,1.850703716,1.856666923,0.9885041118,1.018288732,1.099736333,1.17005837,1.514542937,1.180123329
118,0.599478066,1.023772359,2.063023806,1.863314033,0.8298780918,0.8592739701,1.030559301,1.745974064,1.790482521,0.9482488632,0.9495679736,0.9681663513,1.173776031,1.523867488,1.203078032
119,0.5647249222,0.8665968776,6.533206463,1.878038049,0.8129794002,0.7981589437,1.087673187,4.207303524,2.138097048,3.225615263,0.585429132,0.751190424,1.166934371,2.401153803,2.204278708
120,0.5800299644,0.8552753925,8.395235062,1.898048759,0.7890771031,0.7830831409,0.9966030121,4.941756725,2.341731071,4.331995964,0.5627355576,0.910759449,1.155441284,2.867251158,2.715908289
121,0.5740351081,0.8511340022,9.178326607,1.919638634,0.7719833851,0.819763124,0.9436745644,5.052372456,2.421032667,4.640823841,0.5619264245,0.9588739276,1.147791505,3.109215975,2.981296778
122,0.5907945633,0.8491614461,10.0798521,1.941112041,0.7603467107,0.8976618648,0.9081503749,5.331915379,2.536720991,5.008312225,0.5640546083,1.017397642,1.142483711,3.383413315,3.281842947
123,0.5712882876,0.8766636252,5.674953461,1.94902277,0.7615507245,0.9147362709,0.8882966042,2.665506363,2.00570178,2.08488059,0.6382651329,0.6631625295,1.145328641,2.422494173,2.199947119
124,0.6527209878,0.9142751694,4.300859928,1.95208323,0.7641069293,0.897321701,0.9166385531,2.218917131,1.937353015,1.393415809,0.7190958858,0.6995797157,1.149440169,2.138277292,1.854344249
125,0.6164750457,0.8282789588,9.132174492,1.971096992,0.7628425956,0.9756194949,0.9076685905,4.847437859,2.517532349,4.096924305,0.5639438033,0.8791900277,1.152202606,3.280790567,3.138204336
126,0.543531239,0.838259697,7.587153912,1.979817986,0.76541394,1.02141273,0.8971819878,3.857967377,2.326304197,3.01348424,0.5892968774,0.7425439954,1.155032516,2.960952759,2.775338888
127,0.5466788411,0.8508380055,6.5715065,1.984640241,0.7692630887,1.036769032,0.8870227933,3.27233696,2.216173172,2.379949331,0.6189839244,0.6937038898,1.158479095,2.751787901,2.532084465
128,0.5237148404,0.9702256322,3.372094393,1.984846473,0.7690960765,0.9471957088,0.8513920307,1.975530982,1.966744781,1.029552102,0.8329132199,0.8582081199,1.160437465,2.017501831,1.666020393
129,0.5773748159,1.002190471,2.905394554,1.984978676,0.7655544281,0.8696082234,0.8692209125,1.966979384,1.972137094,0.9824668765,0.8902685046,0.9475205541,1.161490083,1.907848835,1.525155187
130,0.6788838506,0.854596138,4.974488735,1.98662138,0.7715585828,0.8717026711,0.8108170629,2.351464987,2.033498287,1.703538895,0.6607434154,0.6831066012,1.164448261,2.385136366,2.103432178
131,0.6061336398,0.7337300181,10.73471451,2.012480021,0.7724822164,0.9700720906,0.8454136848,5.977098942,2.909895658,5.107820511,0.5353529453,1.081442714,1.171038985,3.818395376,3.673485518
132,0.5577571392,0.7365293503,9.878268242,2.030548811,0.7822507024,1.06091094,0.8052079082,4.998611927,2.717989683,4.368321896,0.5475232005,0.9592132568,1.179033875,3.665953398,3.512357473
133,0.5262613893,0.7261840701,10.38996696,2.047313452,0.7935976982,1.160633445,0.7913573384,5.216701031,2.810328722,4.546276569,0.5553818345,0.9931817055,1.187650084,3.846939087,3.708904028
134,0.6768283844,0.7158732414,10.85307598,2.063124657,0.8065713048,1.261704922,0.7708612084,5.313497066,2.871681213,4.696514606,0.5638132095,1.023050904,1.196532488,4.013994217,3.893384218
135,0.6803631783,0.7069368958,11.29420185,2.078573704,0.8202196956,1.36575985,0.7678034306,5.682067871,3.002080202,4.83021307,0.5744466186,1.05134809,1.20640707,4.178481102,4.06784153
136,0.7026383281,0.7002360821,11.55468464,2.096427679,0.8426685333,1.465508819,0.735460043,5.391492367,2.967159986,4.865531445,0.5866692662,1.065265179,1.221106529,4.299155712,4.208487034
137,0.7361877561,0.7288473248,9.35081768,2.108638048,0.8574638963,1.480301499,0.7284197211,4.092755795,2.654746294,3.424010038,0.6067726612,0.8435409665,1.23333168,3.773630857,3.619693756
138,0.6499484777,0.9403479695,4.016650677,2.108659744,0.8363952041,1.256132722,0.7492289543,2.158241987,2.127107382,1.041134953,0.8401376605,0.8524234295,1.227352977,2.377526283,1.998597503
139,0.6603113413,0.9803624749,3.340343475,2.108697176,0.8177230954,1.064724207,0.7509616017,2.107712984,2.108193636,0.9777972698,0.9018680453,0.9414787292,1.221512437,2.182136774,1.760959983
140,0.6251190305,0.9525246024,3.28163147,2.108368158,0.802339375,0.9396009445,0.7592437267,2.142266989,2.121552229,0.9811182022,0.8776106834,0.894133985,1.217032552,2.153652906,1.727375984
141,0.61821872,0.9635295272,2.93339467,2.108298063,0.791305542,0.8476487994,0.7491887212,2.11178422,2.109942675,0.9637889266,0.9030200839,0.9232754707,1.213981986,2.046448708,1.603224277
142,0.6385841966,0.9810886979,2.589784861,2.10858655,0.7785772681,0.779704392,0.7363867164,2.104418993,2.103072166,0.958701849,0.9343002439,0.9622008801,1.209539056,1.937291265,1.477498651
143,0.5154899955,0.9697437286,2.440447569,2.108548641,0.7651874423,0.740473032,0.7471951842,2.105120182,2.1066401,0.950678885,0.9302597642,0.946418941,1.204793811,1.883299828,1.41541481
144,0.5548186302,0.8034468293,3.271128893,2.109455824,0.7625342011,0.7349838614,0.7585576177,2.492036104,2.227551699,1.130173326,0.756064713,0.7420591712,1.206081271,2.105310202,1.668396473
145,0.553413868,0.3925280571,11.13736343,2.127667904,0.7801157832,0.8121579289,0.7177472115,7.616262913,3.632818222,6.004389286,0.4981021881,1.439439416,1.216172695,4.213192463,3.939702034
