window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,EWMFast,EWMSlow,SeasonalOffset,SeasonalDrift,DampedTrend,MeanRevert,MeanRevertSlow,SeasonalEWM,SeasonalTrend,EWMTrend,ZeroPred,Persistence,HAR_EWM
38,0.3067736328,0.5168099403,1.924702048,0.1388182044,1.602236152,1.702558517,1.726014137,0.5157846808,0.2331949919,1.552318931,1.555357456,1.555674672,0.4608860016,0.5377207994,1.687986016,1.759536147,1.61979866,1.739390731
39,0.487459749,0.3823544979,1.716257453,0.1385426968,1.587649345,1.620263457,1.854755759,0.1829216927,0.2245120853,2.022316694,1.562209487,1.747954011,0.4548971951,0.4796212614,1.571323037,1.760530472,2.419696093,1.710357308
40,0.6167681813,0.3491037786,1.838496685,0.1402167976,1.581621289,1.58459723,2.089508295,0.2137436122,0.2034875751,2.15135169,1.578269362,1.770969868,0.4594430029,0.5142968297,1.610911369,1.767755866,2.463301897,1.690308213
41,0.5391580462,0.2883401811,2.502602339,0.1401816756,1.574693322,1.576356053,2.531070232,0.4752249718,0.1965075731,2.817975998,1.620642066,1.950761437,0.4563745558,0.6767329574,1.79488194,1.767657638,3.054877043,1.662021637
42,0.5281537771,0.2463686913,4.329554081,0.1383399516,1.574747086,1.621929526,2.534724474,0.1381770819,0.1709588021,4.322139263,1.724236846,2.349954844,0.459012419,1.127714157,2.289911509,1.766671777,4.317413807,1.63133204
43,0.5145139098,0.2788439095,5.759695053,0.1397711337,1.581631303,1.727873802,2.306320429,0.1438529491,0.1627376527,5.094274044,1.788802981,2.49834466,0.4565423727,1.484296203,2.689711332,1.771334648,4.70878458,1.611268878
44,0.4032985866,0.3618065417,7.254178524,0.1413999647,1.59497261,1.877022743,2.51747179,0.1671509147,0.1573750973,5.773649693,1.847583413,2.612264872,0.4548724592,1.859168053,3.148233414,1.77257061,4.976886272,1.594443321
45,0.7408588529,0.6381768584,10.39898491,0.1458577365,1.603026986,2.098497391,2.028503656,0.8661794662,0.1517815441,7.579654694,1.995691299,3.024263382,0.45403561,2.647731066,3.989186525,1.776342511,6.134874344,1.585546494
46,0.4053548276,0.4219622314,7.086378574,0.1469928473,1.609050751,2.196135521,1.750525117,0.6842439771,0.1478763819,4.419270039,1.776885509,2.117609739,0.4572720528,1.822023749,3.103012323,1.785295844,3.25929904,1.589233756
47,0.5815802217,0.3965593278,5.15926218,0.1466957927,1.605445266,2.180565834,1.612736106,0.6341926455,0.1469068974,2.851065397,1.675268054,1.74251461,0.4550631046,1.345294356,2.563300371,1.786634922,2.061403275,1.589418888
48,0.7174672484,0.3767959774,3.614078522,0.1457133442,1.6013695,2.076661348,1.590112686,0.4723256528,0.1458612829,1.928171515,1.628891945,1.608665824,0.4538491666,0.9614570737,2.127377033,1.788607597,1.606064677,1.590122223
49,0.4965714514,0.3348020017,2.527421713,0.1455342025,1.59164083,1.922046065,1.715459943,0.5415337682,0.1455837339,1.587905288,1.633682609,1.674978256,0.45155406,0.6891822815,1.803471208,1.788990378,1.749367118,1.589702606
50,0.3832232952,0.2894279659,1.886101723,0.1453077048,1.588101268,1.751301408,1.892291069,0.288651377,0.1453777701,1.906772614,1.705773234,1.985362411,0.4507722855,0.5278186202,1.630372643,1.788275242,2.58791256,1.590102196
51,0.2879906297,0.2533963323,1.917147279,0.1440334618,1.592751503,1.637252331,2.070003271,0.2947549224,0.1443064064,2.406040192,1.778313756,2.235821009,0.4537607133,0.5363035798,1.659276009,1.788955808,3.254767179,1.595539093
52,0.3095394373,0.2602618039,2.221011162,0.1428854316,1.606554151,1.591609597,2.393080473,0.2690854371,0.1437745839,2.994314909,1.856867671,2.476158857,0.4616881609,0.6134392619,1.782423377,1.790082335,3.878900528,1.60521841
53,0.2807788253,0.3051976264,2.962188959,0.1425535828,1.62434566,1.618433356,2.555095911,0.15049766,0.1438818425,3.903713942,1.967559695,2.806987047,0.4683630466,0.796281755,2.04103756,1.790241122,4.742096424,1.618998528
54,0.2364774495,0.4150412083,3.671109438,0.1425739378,1.644814968,1.715262413,2.573576212,0.1457630545,0.143613413,4.471280575,2.035902739,2.959227324,0.4724155962,0.9705317616,2.290744066,1.790582657,5.095980167,1.638027549
55,0.2386456728,0.5862850547,3.9841187,0.1425759792,1.667723298,1.850733638,2.590825319,0.1471820176,0.143543005,4.461737156,2.036216974,2.875554085,0.4780201018,1.047528505,2.424366713,1.79074347,4.803200245,1.65961802
56,0.2320910543,0.8150908947,3.600032568,0.143020466,1.679130197,1.97141695,2.366973639,0.1987562776,0.1456638426,3.726436377,1.945637703,2.521724224,0.4869357646,0.9531884193,2.326139688,1.791121602,3.810525179,1.679528356
57,0.2196377963,1.055971026,2.979849577,0.1437289268,1.679599762,2.040589094,2.104897738,0.4877121747,0.1477209479,2.887296915,1.832907557,2.151381731,0.4891826212,0.8013550639,2.134476423,1.790268302,2.830417871,1.692792058
58,0.2142389566,1.406264782,1.898892403,0.1452585012,1.666311264,2.004441023,1.844529748,0.5059527755,0.1500522345,1.810165405,1.663651347,1.702133536,0.4872422218,0.540797174,1.759908557,1.790326118,1.764657378,1.694528699
59,0.1788477153,1.795090675,1.616983771,0.1481323987,1.64303112,1.880279899,1.648980021,0.147553876,0.1556319594,1.664431214,1.574131608,1.587893963,0.4827950895,0.4839477539,1.585356236,1.792717934,1.707177997,1.684688687
60,0.1659401208,1.703583717,1.790513992,0.151365608,1.62595892,1.766266465,1.596516609,0.4399757683,0.1599365324,1.861925721,1.570336699,1.634953618,0.4788378775,0.5337380767,1.605733871,1.79386127,1.914655209,1.671082616
61,0.1944638044,1.41986382,1.613124847,0.1508256197,1.612899661,1.712678432,1.623196006,0.153564468,0.1629024744,1.632576346,1.581716537,1.584689736,0.4753223956,0.482985884,1.58963263,1.794888973,1.648343086,1.663793564
62,0.2007451802,1.330762625,1.687337399,0.1498674303,1.606755614,1.669889092,1.687287927,0.4474219084,0.1645852178,1.68846333,1.579944015,1.592012048,0.4735998213,0.504571259,1.602723002,1.797086358,1.689196467,1.65699017
63,0.3650537729,1.087184787,2.383324623,0.1507714987,1.600103855,1.621385574,1.793357849,0.1633565426,0.1620242149,2.25506568,1.58339107,1.712540269,0.4764847457,0.693087399,1.762928009,1.798840046,2.180052757,1.644688487
64,0.5188422203,0.8398653865,3.573193312,0.1493389606,1.594799995,1.594014764,1.815391183,0.1475626975,0.1657730639,3.105454683,1.618993402,1.909308791,0.4707662761,1.001968384,2.066572905,1.797040343,2.846754074,1.627588868
65,0.4944684505,0.69702214,4.005090714,0.1500396281,1.595659256,1.605316639,1.802348137,0.3978877068,0.1641183048,3.206424713,1.631296515,1.906986713,0.4752666652,1.111901641,2.194500923,1.79995358,2.796314001,1.617823005
66,0.5141142011,0.4194406569,5.984423161,0.1509564221,1.606521964,1.664655089,1.848611832,0.2199932337,0.1626683325,4.478094578,1.717410207,2.212054491,0.4878191948,1.61585331,2.734827757,1.812111735,3.715080261,1.616503596
67,0.4469774067,0.2657577097,8.988488197,0.1528363228,1.613218188,1.783539414,1.788332462,0.1568264961,0.1646661907,6.383176327,1.852033973,2.675149679,0.4877731502,2.379086733,3.546795607,1.814503789,5.077747822,1.609724522
68,0.5002434254,0.2238928825,8.088835716,0.1532500833,1.628655314,1.903069973,1.773479104,0.5023636818,0.1590142101,5.193181038,1.79624784,2.319447517,0.5052216053,2.142051935,3.353580475,1.825918794,3.868635178,1.616297126
69,0.577028811,0.514683485,14.17644882,0.1603706926,1.637425423,2.140789509,1.696862578,1.235339761,0.1671648473,9.212574005,2.092195272,3.331976175,0.5035531521,3.6832304,4.996155739,1.820878625,6.827122211,1.615323544
70,0.7513139844,0.230938077,8.671537399,0.1608024389,1.644788146,2.226165056,1.634471536,0.5064198375,0.1667623967,4.703399181,1.790429711,2.131239176,0.5078096986,2.287699938,3.547810793,1.826919556,3.134119749,1.624528289
71,2.180608511,0.248222962,7.157634735,0.1620112062,1.646837592,2.233026743,1.618049026,0.7131316662,0.1687177271,3.518141508,1.718447328,1.857950687,0.5072358251,1.90824461,3.139933825,1.826843619,2.290560007,1.628632545
72,1.267072082,0.2389376909,5.169733524,0.1621080786,1.640163422,2.149137259,1.63857305,0.6973084807,0.1697169393,2.339761972,1.653078556,1.657279015,0.5051189661,1.406200051,2.575288773,1.827158809,1.694277167,1.629789352
73,0.8368296623,0.2197634727,3.38686204,0.1619616747,1.629309535,1.994110584,1.733087182,0.7178190351,0.1703458279,1.675015807,1.636211395,1.660161376,0.5023545623,0.9481496215,2.059785604,1.828106523,1.712787032,1.626349807
74,0.6231539845,0.2114425898,2.175179243,0.1617343277,1.619110227,1.808355451,1.841020226,0.2971739471,0.1702352017,1.806278586,1.698637486,1.953313828,0.4989880323,0.6286450028,1.711118698,1.827376962,2.573937654,1.619479179
75,0.6106126308,0.2128967792,1.96496737,0.161863938,1.614676833,1.676412582,2.135253191,0.2254760265,0.1694991589,2.298337698,1.775650501,2.228738785,0.4960559905,0.5666780472,1.657774568,1.827376842,3.346924543,1.615563989
76,0.9096644521,0.2605707645,2.119768858,0.1619433463,1.619245172,1.617338538,2.387188673,0.2277130038,0.1678039432,2.93788147,1.861588836,2.500724077,0.494438976,0.5968946815,1.728274465,1.827509761,4.088933945,1.615102649
77,0.705863297,0.3610638082,2.711261749,0.1621389538,1.628434062,1.637694955,2.497532606,0.167926088,0.166860342,3.857199907,1.974462628,2.840106726,0.4933641851,0.735812664,1.934307218,1.826164126,5.004783154,1.617688179
78,0.5302552581,0.5257464051,3.153532267,0.162126407,1.645969748,1.73150599,2.621633291,0.1608798057,0.1671794057,4.200709343,2.018546343,2.902785063,0.4972455204,0.8443629146,2.108275414,1.826332092,5.110706806,1.627519965
79,0.3958899975,0.7448868752,3.335798979,0.1622873992,1.666351676,1.862039924,2.673753738,0.2033578902,0.1678680629,4.096901417,2.00758481,2.778862238,0.5033608079,0.8913151622,2.204437017,1.82719934,4.696818829,1.641875267
80,0.4852611125,0.9769801497,3.343317986,0.16173926,1.681317449,1.991757035,2.594726801,0.3238673806,0.1651981473,3.776521683,1.964559197,2.575823307,0.5040004253,0.8947347999,2.235271931,1.826245904,4.088925838,1.655572534
81,0.5964278579,1.257199049,2.521174908,0.1626675874,1.689135671,2.053432226,2.449024439,0.4947834015,0.1661037058,2.642290831,1.81279552,2.079490423,0.5076425672,0.6993341446,1.99085772,1.826934814,2.7243011,1.667044997
82,0.587202847,1.600116134,1.737235188,0.1648185998,1.678299308,2.008617163,2.142430305,0.553624332,0.1685228199,1.735157609,1.659847379,1.683464646,0.5067344904,0.5191804767,1.705350757,1.826874375,1.733919978,1.668691039
83,0.5421897769,1.900600791,1.698047757,0.1653287262,1.661467552,1.888016701,1.919014931,0.1896336228,0.1683510691,1.718378186,1.595054269,1.628578782,0.5037341118,0.5258257985,1.615316391,1.828178048,1.733738542,1.662247658
84,0.5576217771,1.703304887,1.79627955,0.1642438173,1.64454174,1.786167502,1.718348503,0.2637381256,0.1658907086,1.83490026,1.596010566,1.66674602,0.501347661,0.553619504,1.631863594,1.830383658,1.86381495,1.655478597
85,0.6965055466,1.409409046,1.64166224,0.1644485742,1.632443786,1.733797193,1.619895101,0.1626367122,0.165383935,1.658379078,1.601857185,1.621616483,0.4994986355,0.5093924403,1.616301179,1.831842422,1.674448967,1.651650429
86,0.7131783366,1.242388129,1.738425612,0.1642653644,1.627493858,1.688105941,1.62759304,0.259901762,0.1652459502,1.757823467,1.600913644,1.648861885,0.4985553026,0.5373595357,1.634486556,1.835228324,1.772584081,1.648186684
87,0.9332087636,0.9638190866,2.347594261,0.1638828069,1.624063015,1.642652512,1.669717312,0.2177131176,0.1659892201,2.313760757,1.621587157,1.808976173,0.497913748,0.7000668645,1.781096816,1.838827729,2.291775465,1.642092586
88,1.406994462,0.7038096786,3.214394808,0.1647081524,1.62667501,1.626759887,1.753221035,0.1690851301,0.1658514142,2.99813199,1.669053555,2.005375385,0.5012652278,0.9249033928,2.019607306,1.846125245,2.866692305,1.638855815
89,1.141965032,0.4695145786,4.431229591,0.1657591313,1.633059144,1.651932716,1.718220711,0.1624509543,0.169774577,3.863943815,1.737683654,2.24446559,0.4979554415,1.238544464,2.348486423,1.853728652,3.536733389,1.637376189
90,1.144060254,0.271656245,6.59535408,0.1675908566,1.643918037,1.739144683,1.712366104,0.1627388597,0.1770557165,5.431172848,1.870508671,2.692050695,0.4937746525,1.796095252,2.944657326,1.862190604,4.779252529,1.639668465
91,0.951279819,0.2013974339,7.522424698,0.1669551879,1.65631187,1.869654298,1.76653862,0.3170934319,0.1748826057,5.830378056,1.920517564,2.776262522,0.5000547767,2.029940605,3.248215914,1.863426566,4.922447681,1.641354918
92,1.429138541,0.2547809184,9.505301476,0.170210436,1.671880722,2.060711861,1.709537029,0.1904718429,0.1906518191,6.994593143,2.037604332,3.082333803,0.4905979335,2.54513526,3.813537836,1.868643165,5.686326981,1.652294636
93,1.192808747,0.371814698,10.09684849,0.1584171653,1.684111595,2.2663064,1.655443668,0.8115528226,0.1709218621,7.004279613,2.064245462,3.047387362,0.5019991398,2.682267904,3.999106169,1.870845437,5.460141659,1.666117668
94,1.316211581,0.3900107443,8.10992527,0.1603995413,1.691825867,2.390818834,1.647418022,0.7303355336,0.1781194806,5.175280571,1.929221153,2.49772954,0.4994157255,2.175157785,3.478900909,1.870729566,3.834344864,1.678214073
95,1.356267929,0.3844098151,5.302760601,0.1603678018,1.693201661,2.379021645,1.669209838,0.5401026607,0.1759930998,3.110692263,1.761516929,1.932980418,0.5000478625,1.443547606,2.703622103,1.872065902,2.286381483,1.685510755
96,1.341457009,0.4029769897,3.488585472,0.1603089422,1.686168313,2.269142866,1.732604861,0.582434833,0.1735437661,2.057745218,1.671417356,1.689978004,0.4975638092,0.9647977948,2.175211668,1.872842908,1.707634568,1.686168313
97,1.346237659,0.387377888,2.252945662,0.1602164656,1.671955705,2.097284794,1.892120361,0.7823149562,0.1728471518,1.629777312,1.630688667,1.646256447,0.4926115572,0.6324741244,1.795294166,1.873050094,1.728846431,1.680570245
98,1.033875823,0.336581111,1.686428666,0.1599596292,1.656383872,1.89234066,2.07192111,0.4125497341,0.1734540015,1.937808871,1.650406241,1.840149283,0.4877492487,0.4623301029,1.602100372,1.872226119,2.471768856,1.667648315
99,0.8384588361,0.2846983969,1.93050158,0.1603125036,1.642441869,1.732777715,2.298349619,0.3335554898,0.1750542521,2.568328142,1.698972106,2.065459013,0.4828927517,0.5056654811,1.660082817,1.869664073,3.21277833,1.651957512
100,0.6165941358,0.2375312299,2.702428102,0.1606825143,1.636154175,1.645918846,2.473438263,0.3058953583,0.1764256507,3.464538574,1.772429466,2.340533257,0.4789924622,0.6823916435,1.883688092,1.866838336,4.06334877,1.639496326
101,0.5713828206,0.2127174884,3.881874084,0.1605216712,1.638777733,1.645639777,2.548463106,0.1876146197,0.1781491637,4.455114365,1.858686924,2.60961318,0.4791907966,0.9644902349,2.237004042,1.865489602,4.847296238,1.634165168
102,0.4702835977,0.2324154824,4.966331005,0.1605730802,1.645803332,1.722683549,2.490247965,0.1522554159,0.1782379895,5.073503971,1.914961338,2.728433847,0.4790920019,1.229387879,2.57326293,1.864287019,5.140172958,1.634798408
103,0.4374197423,0.2968702614,5.673219204,0.1604193896,1.655150414,1.849487662,2.307079077,0.1699998975,0.1766591668,5.200716972,1.931219459,2.685441256,0.4784555733,1.40651226,2.802474976,1.864446521,4.92964983,1.642363667
104,0.4447793961,0.4183730781,5.455289841,0.1610696465,1.662474036,1.976249337,1.986579299,0.2973460257,0.1792740375,4.519804478,1.880500793,2.411976099,0.4824933112,1.36202538,2.756871462,1.867642045,4.027828217,1.656281829
105,0.5428071618,0.6058519483,4.378530025,0.1626440287,1.665743709,2.048384905,1.715144634,0.5497339368,0.1799347848,3.318989992,1.787085056,2.032048464,0.4863592088,1.112556934,2.451431036,1.873245835,2.826225996,1.672049165
106,0.53167063,0.7758698463,3.332752228,0.159223333,1.660071969,2.05080986,1.68592298,0.9327306151,0.1708794236,2.413519144,1.714900017,1.785808206,0.4840126038,0.8725576997,2.1342628,1.875621796,2.058524132,1.680700302
107,0.6185827255,1.284594059,1.808261037,0.1658059806,1.660820007,1.924588799,1.669119477,0.1603628844,0.1779506207,1.664669871,1.651199222,1.69476223,0.4879704416,0.5359128714,1.70341301,1.872664452,1.771042466,1.676585793
108,0.5490258336,1.158337712,1.74411428,0.1697311848,1.656594157,1.811196923,1.660298824,0.3399638236,0.1841390282,1.779864669,1.661042809,1.764233232,0.488124162,0.53103441,1.674867272,1.86774981,1.969416976,1.668303609
109,0.5253844857,0.8614408374,1.740757585,0.1714455038,1.65313673,1.747558951,1.677191734,0.1727012545,0.1887611002,1.692946792,1.65396595,1.710347772,0.4877339303,0.5219791532,1.677001357,1.865574837,1.810670495,1.663553119
110,0.6252385974,0.7138101459,1.750383258,0.1719795614,1.650241494,1.694433808,1.817035317,0.1684338599,0.1922043115,1.840082049,1.667936683,1.78540194,0.4875307977,0.5357005596,1.677631855,1.864259601,2.017196417,1.658554077
111,0.8538430333,0.5438441038,2.365840435,0.1741843671,1.648888588,1.649445891,1.96445179,0.1790041327,0.2006898969,2.677286386,1.742455602,2.114560366,0.4841495454,0.7237577438,1.852602363,1.857470512,2.943178892,1.648639798
112,0.7749571204,0.3838932514,3.359219313,0.1790099144,1.651527762,1.652544141,2.013041019,0.206520915,0.2144330591,3.610045671,1.828219056,2.423681021,0.4805783927,1.001669645,2.142695665,1.851029038,3.790759087,1.641076088
113,0.8400155902,0.2529902756,4.591608524,0.1891993284,1.666152,1.71225822,2.463816881,0.1691723913,0.2279666513,4.568888664,1.915119171,2.708338976,0.4842552245,1.341911316,2.541714191,1.837085605,4.554044724,1.632547021
114,0.7270655632,0.1836475879,5.937782288,0.193146944,1.671590805,1.83059597,2.325801373,0.1993164569,0.2270740271,5.379592896,1.983569264,2.898907661,0.4862861335,1.704734802,2.943368196,1.821891189,5.04420805,1.628849864
115,0.408236146,0.1773586273,7.670124531,0.2021343857,1.687681556,2.005889893,2.397979736,0.1942585111,0.2427579612,6.388726711,2.072219849,3.142296553,0.4904266596,2.172878504,3.48075366,1.802279115,5.665928364,1.62896359
116,0.373056978,0.2436568141,9.281189919,0.2079065889,1.721383929,2.22451973,2.70896697,0.2610470951,0.239103362,7.123691559,2.136237383,3.278290749,0.5033712387,2.603893518,4.018168449,1.78250742,5.974849701,1.635923266
117,0.2988562584,0.2245584726,7.98235321,0.2083191872,1.707704425,2.373059034,2.082340717,0.2590873539,0.2369404286,5.435446262,1.962808967,2.648848295,0.508500874,2.248088121,3.61715436,1.768377304,4.218491077,1.646805406
118,0.358220458,0.3590803146,8.970458984,0.2151079625,1.693465829,2.521348238,1.695812225,1.144738078,0.2418576479,5.723256588,1.985800862,2.671981096,0.5026724935,2.517341614,3.86615181,1.753334045,4.241201401,1.660575867
